ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2494,9000,165.7333,11400.92,5.52549,0.191224,-1.376642,0,0,0,0,0,0,0,0,0,0,0,0.00382448,299.661906096455,0.00381718526948322,300.807957063082
2495,9000,165.8,11409.88,5.52775,0.191356,-1.378298,0,0,0,0,0,0,0,0,0,0,0,0.00382712,299.897410834548,0.00381981520786491,301.045154213501
2496,9000,165.8667,11418.45,5.53001,0.191458,-1.380035,0,0,0,0,0,0,0,0,0,0,0,0.00382916,300.122664808372,0.00382184742824083,301.271882511549
2497,9000,165.9333,11427.21,5.53215,0.19157,-1.386769,0,0,0,0,0,0,0,0,0,0,0,0.0038314,300.352912744276,0.00382407888115131,301.503684894164
2498,9000,166,11435.84,5.53441,0.191671,-1.387712,0,0,0,0,0,0,0,0,0,0,0,0.00383342,300.579743758756,0.00382609116923848,301.731992160076
2499,9000,166.0667,11444.25,5.53667,0.191778,-1.388132,0,0,0,0,0,0,0,0,0,0,0,0.00383556,300.800792290828,0.00382822299477465,301.954531777707
2500,9000,166.1333,11452.88,5.53879,0.191865,-1.390249,0,0,0,0,0,0,0,0,0,0,0,0.0038373,301.027623305309,0.00382995634489832,302.182756604218
2501,9000,166.2,11461.36,5.54107,0.191979,-1.384364,0,0,0,0,0,0,0,0,0,0,0,0.00383958,301.250511718147,0.00383222762671924,302.40718715793
2502,9000,166.2667,11469.76,5.54337,0.192101,-1.384913,0,0,0,0,0,0,0,0,0,0,0,0.00384202,301.47129741011,0.00383465829102383,302.629556164185
2503,9000,166.3333,11478.49,5.54547,0.192206,-1.384732,0,0,0,0,0,0,0,0,0,0,0,0.00384412,301.700756825685,0.00383675025147328,302.860530739014
2504,9000,166.4,11486.88,5.54775,0.19232,-1.387034,0,0,0,0,0,0,0,0,0,0,0,0.0038464,301.921279677538,0.00383902151786361,303.08258968769
2505,9000,166.4667,11495.33,5.55009,0.192427,-1.379812,0,0,0,0,0,0,0,0,0,0,0,0.00384854,302.143379570048,0.00384115331583475,303.306190452059
2506,9000,166.5333,11504.67,5.55217,0.192547,-1.382874,0,0,0,0,0,0,0,0,0,0,0,0.00385094,302.388872232302,0.00384354411189161,303.553353635936
2507,9000,166.6,11513,5.55443,0.192654,-1.369812,0,0,0,0,0,0,0,0,0,0,0,0.00385308,302.607818043498,0.00384567590022174,303.773790175045
2508,9000,166.6667,11521.05,5.55679,0.192758,-1.372481,0,0,0,0,0,0,0,0,0,0,0,0.00385516,302.819404331629,0.00384774791443035,303.986821586432
2509,9000,166.7333,11530.45,5.55883,0.192852,-1.372451,0,0,0,0,0,0,0,0,0,0,0,0.00385704,303.06647403454,0.00384962069280954,304.23541354755
2510,9000,166.8,11538.87,5.56101,0.192979,-1.366118,0,0,0,0,0,0,0,0,0,0,0,0.00385958,303.287785406721,0.00385215093036877,304.458348877521
2511,9000,166.8667,11546.33,5.56339,0.193079,-1.366409,0,0,0,0,0,0,0,0,0,0,0,0.00386158,303.483864128393,0.00385414323890213,304.655791348434
2512,9000,166.9333,11555.53,5.56553,0.193198,-1.370325,0,0,0,0,0,0,0,0,0,0,0,0.00386396,303.725677029114,0.00385651408088504,304.899260896127
2513,9000,167,11564.56,5.56767,0.19331,-1.385127,0,0,0,0,0,0,0,0,0,0,0,0.0038662,303.963021647974,0.00385874545643994,305.138203482269
2514,9000,167.0667,11572.32,5.57009,0.193394,-1.38157,0,0,0,0,0,0,0,0,0,0,0,0.00386788,304.166985572929,0.00386041898483868,305.343466973087
2515,9000,167.1333,11581.62,5.57223,0.193498,-1.377761,0,0,0,0,0,0,0,0,0,0,0,0.00386996,304.411426874745,0.00386249096849967,305.589486920293
2516,9000,167.2,11590.68,5.57439,0.19361,-1.383337,0,0,0,0,0,0,0,0,0,0,0,0.0038722,304.649560013933,0.00386472233071795,305.829224040219
