ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
1898,8989,126.6,6974.28,4.22048,0.14917,-1.190622,0,0,0,0,0,0,0,0,0,0,0,0.0029834,355.197163682222,0.00297895849388677,356.256858900352
1899,8989,126.6667,6980.5,4.22268,0.149311,-1.184014,0,0,0,0,0,0,0,0,0,0,0,0.00298622,355.513945680952,0.0029817701017714,356.575588535823
1900,8989,126.7333,6986.56,4.22492,0.149447,-1.19442,0,0,0,0,0,0,0,0,0,0,0,0.00298894,355.822578946596,0.00298448199975934,356.886111285713
1901,8989,126.8,6992.55,4.22714,0.149621,-1.203297,0,0,0,0,0,0,0,0,0,0,0,0.00299242,356.127647141515,0.00298795162322578,357.193330635374
1902,8989,126.8667,6998.48,4.2293,0.149777,-1.197356,0,0,0,0,0,0,0,0,0,0,0,0.00299554,356.429659561526,0.00299106230989202,357.497358863929
1903,8989,126.9333,7004.495,4.23158,0.149913,-1.189115,0,0,0,0,0,0,0,0,0,0,0,0.00299826,356.736000995989,0.00299377418268059,357.805588278335
1904,8989,127,7010.615,4.2338,0.150079,-1.189096,0,0,0,0,0,0,0,0,0,0,0,0.00300158,357.04769003654,0.00299708425273526,358.119397242
1905,8989,127.0667,7016.71,4.236,0.150276,-1.191848,0,0,0,0,0,0,0,0,0,0,0,0.00300552,357.358105837547,0.00300101245418584,358.432152771803
1906,8989,127.1333,7022.785,4.23824,0.150412,-1.19514,0,0,0,0,0,0,0,0,0,0,0,0.00300824,357.667503046917,0.00300372429999082,358.743452736283
1907,8989,127.2,7028.97,4.24048,0.150591,-1.1982,0,0,0,0,0,0,0,0,0,0,0,0.00301182,357.982502510285,0.0030072935564219,359.060681370995
1908,8989,127.2667,7034.925,4.2427,0.150757,-1.202708,0,0,0,0,0,0,0,0,0,0,0,0.00301514,358.285788169841,0.00301060358172687,359.366069981183
1909,8989,127.3333,7041.1,4.24494,0.150872,-1.204787,0,0,0,0,0,0,0,0,0,0,0,0.00301744,358.60027833739,0.00301289666512237,359.682333161257
1910,8989,127.4,7047.23,4.24714,0.15107,-1.204759,0,0,0,0,0,0,0,0,0,0,0,0.0030214,358.912476673759,0.00301684474421332,359.996894830781
1911,8989,127.4667,7053.065,4.24934,0.151244,-1.197928,0,0,0,0,0,0,0,0,0,0,0,0.00302488,359.2096507835,0.00302031425539523,360.296216871962
1912,8989,127.5333,7059.02,4.25158,0.151354,-1.19707,0,0,0,0,0,0,0,0,0,0,0,0.00302708,359.512936443056,0.00302250761832306,360.601210862704
1913,8989,127.6,7065.085,4.2538,0.151556,-1.192397,0,0,0,0,0,0,0,0,0,0,0,0.00303112,359.821824356609,0.00302653541771579,360.912487484853
1914,8989,127.6667,7071.035,4.25606,0.151712,-1.194408,0,0,0,0,0,0,0,0,0,0,0,0.00303424,360.124855368256,0.00302964598436267,361.217560609409
